id,year,month,day,hour,season,PM,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,date
235,2010,1,10,19,4,66.0,-15.0,48.0,1032.0,-6.0,1,27.27,0.0,2010-01-10 19:00:00
236,2010,1,10,20,4,27.0,-15.0,48.0,1033.0,-6.0,1,30.4,0.0,2010-01-10 20:00:00
237,2010,1,10,21,4,24.0,-15.0,42.0,1034.0,-4.0,1,35.32,0.0,2010-01-10 21:00:00
238,2010,1,10,22,4,22.0,-16.0,38.0,1034.0,-4.0,1,44.26,0.0,2010-01-10 22:00:00
239,2010,1,10,23,4,23.0,-17.0,38.0,1035.0,-5.0,1,52.31,0.0,2010-01-10 23:00:00
240,2010,1,11,0,4,27.0,-17.0,41.0,1035.0,-6.0,1,60.36,0.0,2010-01-11 00:00:00
241,2010,1,11,1,4,23.0,-17.0,48.0,1035.0,-8.0,0,0.89,0.0,2010-01-11 01:00:00
242,2010,1,11,2,4,17.0,-19.0,51.0,1036.0,-11.0,1,4.02,0.0,2010-01-11 02:00:00
243,2010,1,11,3,4,17.0,-20.0,47.0,1036.0,-11.0,1,8.94,0.0,2010-01-11 03:00:00
244,2010,1,11,4,4,16.0,-21.0,43.0,1035.0,-11.0,2,4.02,0.0,2010-01-11 04:00:00
245,2010,1,11,5,4,16.0,-22.0,43.0,1035.0,-12.0,1,3.13,0.0,2010-01-11 05:00:00
246,2010,1,11,6,4,20.0,-22.0,43.0,1035.0,-12.0,2,4.92,0.0,2010-01-11 06:00:00
247,2010,1,11,7,4,20.0,-22.0,46.0,1036.0,-13.0,1,5.81,0.0,2010-01-11 07:00:00
248,2010,1,11,8,4,18.0,-22.0,34.0,1036.0,-9.0,1,13.86,0.0,2010-01-11 08:00:00
249,2010,1,11,9,4,25.0,-22.0,36.0,1036.0,-10.0,1,21.91,0.0,2010-01-11 09:00:00
250,2010,1,11,10,4,26.0,-22.0,34.0,1036.0,-9.0,1,29.06,0.0,2010-01-11 10:00:00
251,2010,1,11,11,4,27.0,-21.0,37.0,1036.0,-9.0,1,33.08,0.0,2010-01-11 11:00:00
252,2010,1,11,12,4,28.0,-20.0,32.0,1035.0,-6.0,1,42.02,0.0,2010-01-11 12:00:00
253,2010,1,11,13,4,15.0,-19.0,32.0,1034.0,-5.0,1,50.96,0.0,2010-01-11 13:00:00
254,2010,1,11,14,4,24.0,-19.0,32.0,1033.0,-5.0,1,59.01,0.0,2010-01-11 14:00:00
255,2010,1,11,15,4,13.0,-20.0,29.0,1033.0,-5.0,1,66.16,0.0,2010-01-11 15:00:00
256,2010,1,11,16,4,13.0,-20.0,29.0,1032.0,-5.0,1,71.97,0.0,2010-01-11 16:00:00
257,2010,1,11,17,4,13.0,-20.0,29.0,1033.0,-5.0,1,76.89,0.0,2010-01-11 17:00:00
258,2010,1,11,18,4,17.0,-20.0,34.0,1033.0,-7.0,1,81.81,0.0,2010-01-11 18:00:00
259,2010,1,11,19,4,20.0,-22.0,29.0,1033.0,-7.0,1,85.83,0.0,2010-01-11 19:00:00
260,2010,1,11,20,4,27.0,-22.0,31.0,1033.0,-8.0,1,89.85,0.0,2010-01-11 20:00:00
261,2010,1,11,21,4,20.0,-23.0,33.0,1033.0,-10.0,1,91.64,0.0,2010-01-11 21:00:00
262,2010,1,11,22,4,15.0,-23.0,42.0,1033.0,-13.0,1,93.43,0.0,2010-01-11 22:00:00
263,2010,1,11,23,4,21.0,-22.0,43.0,1032.0,-12.0,0,0.89,0.0,2010-01-11 23:00:00
264,2010,1,12,0,4,21.0,-22.0,55.0,1031.0,-15.0,0,1.78,0.0,2010-01-12 00:00:00
265,2010,1,12,1,4,37.0,-22.0,50.0,1031.0,-14.0,2,1.79,0.0,2010-01-12 01:00:00
266,2010,1,12,2,4,26.0,-22.0,50.0,1031.0,-14.0,1,0.89,0.0,2010-01-12 02:00:00
267,2010,1,12,3,4,15.0,-24.0,59.0,1030.0,-18.0,2,1.79,0.0,2010-01-12 03:00:00
268,2010,1,12,4,4,9.0,-24.0,39.0,1030.0,-13.0,2,3.58,0.0,2010-01-12 04:00:00
269,2010,1,12,5,4,11.0,-25.0,38.0,1030.0,-14.0,1,3.13,0.0,2010-01-12 05:00:00
270,2010,1,12,6,4,11.0,-24.0,42.0,1030.0,-14.0,1,7.15,0.0,2010-01-12 06:00:00
271,2010,1,12,7,4,16.0,-25.0,33.0,1030.0,-12.0,1,12.96,0.0,2010-01-12 07:00:00
272,2010,1,12,8,4,13.0,-26.0,35.0,1030.0,-14.0,1,16.98,0.0,2010-01-12 08:00:00
273,2010,1,12,9,4,15.0,-25.0,33.0,1031.0,-12.0,1,21.0,0.0,2010-01-12 09:00:00
274,2010,1,12,10,4,21.0,-25.0,30.0,1031.0,-11.0,1,26.81,0.0,2010-01-12 10:00:00
275,2010,1,12,11,4,24.0,-24.0,33.0,1030.0,-11.0,1,35.75,0.0,2010-01-12 11:00:00
276,2010,1,12,12,4,22.0,-23.0,36.0,1029.0,-11.0,1,47.82,0.0,2010-01-12 12:00:00
277,2010,1,12,13,4,22.0,-22.0,39.0,1029.0,-11.0,1,63.02,0.0,2010-01-12 13:00:00
278,2010,1,12,14,4,22.0,-23.0,36.0,1029.0,-11.0,1,75.98,0.0,2010-01-12 14:00:00
279,2010,1,12,15,4,19.0,-22.0,39.0,1029.0,-11.0,1,88.05,0.0,2010-01-12 15:00:00
280,2010,1,12,16,4,23.0,-23.0,36.0,1030.0,-11.0,1,101.01,0.0,2010-01-12 16:00:00
281,2010,1,12,17,4,25.0,-24.0,33.0,1030.0,-11.0,1,109.06,0.0,2010-01-12 17:00:00
282,2010,1,12,18,4,25.0,-24.0,33.0,1032.0,-11.0,1,118.0,0.0,2010-01-12 18:00:00
283,2010,1,12,19,4,31.0,-23.0,36.0,1032.0,-11.0,1,126.05,0.0,2010-01-12 19:00:00
284,2010,1,12,20,4,25.0,-23.0,39.0,1032.0,-12.0,1,134.1,0.0,2010-01-12 20:00:00
285,2010,1,12,21,4,22.0,-24.0,36.0,1033.0,-12.0,1,142.15,0.0,2010-01-12 21:00:00
286,2010,1,12,22,4,22.0,-23.0,39.0,1033.0,-12.0,1,150.2,0.0,2010-01-12 22:00:00
287,2010,1,12,23,4,15.0,-23.0,39.0,1034.0,-12.0,1,160.03,0.0,2010-01-12 23:00:00
288,2010,1,13,0,4,16.0,-24.0,36.0,1034.0,-12.0,1,169.86,0.0,2010-01-13 00:00:00
289,2010,1,13,1,4,11.0,-24.0,36.0,1033.0,-12.0,1,178.8,0.0,2010-01-13 01:00:00
290,2010,1,13,2,4,11.0,-25.0,33.0,1033.0,-12.0,1,189.98,0.0,2010-01-13 02:00:00
291,2010,1,13,3,4,12.0,-24.0,39.0,1033.0,-13.0,1,198.03,0.0,2010-01-13 03:00:00
292,2010,1,13,4,4,11.0,-25.0,33.0,1032.0,-12.0,1,205.18,0.0,2010-01-13 04:00:00
293,2010,1,13,5,4,12.0,-25.0,33.0,1033.0,-12.0,1,215.01,0.0,2010-01-13 05:00:00
294,2010,1,13,6,4,27.0,-25.0,33.0,1032.0,-12.0,1,226.19,0.0,2010-01-13 06:00:00
295,2010,1,13,7,4,28.0,-25.0,33.0,1032.0,-12.0,1,235.13,0.0,2010-01-13 07:00:00
296,2010,1,13,8,4,34.0,-25.0,33.0,1032.0,-12.0,1,243.18,0.0,2010-01-13 08:00:00
297,2010,1,13,9,4,33.0,-23.0,36.0,1033.0,-11.0,1,252.12,0.0,2010-01-13 09:00:00
298,2010,1,13,10,4,36.0,-23.0,33.0,1033.0,-10.0,1,257.93,0.0,2010-01-13 10:00:00
299,2010,1,13,11,4,26.0,-22.0,34.0,1033.0,-9.0,1,263.74,0.0,2010-01-13 11:00:00
300,2010,1,13,12,4,49.0,-21.0,34.0,1031.0,-8.0,1,270.89,0.0,2010-01-13 12:00:00
301,2010,1,13,13,4,52.0,-21.0,29.0,1030.0,-6.0,1,278.94,0.0,2010-01-13 13:00:00
302,2010,1,13,14,4,47.0,-20.0,29.0,1029.0,-5.0,1,286.99,0.0,2010-01-13 14:00:00
303,2010,1,13,15,4,47.0,-22.0,24.0,1028.0,-5.0,1,294.14,0.0,2010-01-13 15:00:00
304,2010,1,13,16,4,39.0,-21.0,27.0,1028.0,-5.0,1,299.06,0.0,2010-01-13 16:00:00
305,2010,1,13,17,4,59.0,-19.0,37.0,1028.0,-7.0,3,1.79,0.0,2010-01-13 17:00:00
306,2010,1,13,18,4,76.0,-19.0,40.0,1028.0,-8.0,0,0.45,0.0,2010-01-13 18:00:00
307,2010,1,13,19,4,96.0,-20.0,40.0,1028.0,-9.0,0,1.34,0.0,2010-01-13 19:00:00
308,2010,1,13,20,4,95.0,-19.0,47.0,1027.0,-10.0,3,1.79,0.0,2010-01-13 20:00:00
309,2010,1,13,21,4,68.0,-19.0,60.0,1027.0,-13.0,0,0.89,0.0,2010-01-13 21:00:00
310,2010,1,13,22,4,65.0,-18.0,60.0,1027.0,-12.0,0,1.78,0.0,2010-01-13 22:00:00
311,2010,1,13,23,4,75.0,-18.0,66.0,1027.0,-13.0,2,0.89,0.0,2010-01-13 23:00:00
312,2010,1,14,0,4,257.0,-18.0,71.0,1026.0,-14.0,2,1.78,0.0,2010-01-14 00:00:00
313,2010,1,14,1,4,174.0,-20.0,65.0,1025.0,-15.0,2,2.67,0.0,2010-01-14 01:00:00
314,2010,1,14,2,4,164.0,-20.0,65.0,1025.0,-15.0,1,0.89,0.0,2010-01-14 02:00:00
315,2010,1,14,3,4,161.0,-20.0,71.0,1025.0,-16.0,1,1.78,0.0,2010-01-14 03:00:00
316,2010,1,14,4,4,137.0,-20.0,71.0,1024.0,-16.0,1,3.57,0.0,2010-01-14 04:00:00
317,2010,1,14,5,4,92.0,-21.0,71.0,1024.0,-17.0,1,6.7,0.0,2010-01-14 05:00:00
318,2010,1,14,6,4,64.0,-19.0,65.0,1023.0,-14.0,1,10.72,0.0,2010-01-14 06:00:00
319,2010,1,14,7,4,87.0,-21.0,71.0,1023.0,-17.0,1,13.85,0.0,2010-01-14 07:00:00
320,2010,1,14,8,4,87.0,-19.0,71.0,1024.0,-15.0,1,15.64,0.0,2010-01-14 08:00:00
321,2010,1,14,9,4,84.0,-19.0,65.0,1024.0,-14.0,1,18.77,0.0,2010-01-14 09:00:00
322,2010,1,14,10,4,95.0,-18.0,51.0,1024.0,-10.0,1,22.79,0.0,2010-01-14 10:00:00
323,2010,1,14,11,4,79.0,-17.0,52.0,1023.0,-9.0,1,24.58,0.0,2010-01-14 11:00:00
324,2010,1,14,12,4,75.0,-16.0,45.0,1023.0,-6.0,1,26.37,0.0,2010-01-14 12:00:00
325,2010,1,14,13,4,79.0,-17.0,38.0,1022.0,-5.0,1,28.16,0.0,2010-01-14 13:00:00
326,2010,1,14,14,4,86.0,-16.0,41.0,1022.0,-5.0,1,29.95,0.0,2010-01-14 14:00:00
327,2010,1,14,15,4,72.0,-15.0,42.0,1022.0,-4.0,1,33.08,0.0,2010-01-14 15:00:00
328,2010,1,14,16,4,89.0,-16.0,38.0,1023.0,-4.0,0,0.89,0.0,2010-01-14 16:00:00
329,2010,1,14,17,4,94.0,-15.0,45.0,1025.0,-5.0,3,1.79,0.0,2010-01-14 17:00:00
330,2010,1,14,18,4,69.0,-14.0,42.0,1026.0,-3.0,1,5.81,0.0,2010-01-14 18:00:00
331,2010,1,14,19,4,49.0,-16.0,35.0,1027.0,-3.0,1,11.62,0.0,2010-01-14 19:00:00
332,2010,1,14,20,4,33.0,-15.0,42.0,1029.0,-4.0,1,20.56,0.0,2010-01-14 20:00:00
333,2010,1,14,21,4,27.0,-16.0,41.0,1031.0,-5.0,1,24.58,0.0,2010-01-14 21:00:00
334,2010,1,14,22,4,20.0,-17.0,41.0,1032.0,-6.0,2,3.13,0.0,2010-01-14 22:00:00
335,2010,1,14,23,4,36.0,-18.0,38.0,1033.0,-6.0,2,8.05,0.0,2010-01-14 23:00:00
336,2010,1,15,0,4,37.0,-19.0,37.0,1034.0,-7.0,2,13.86,0.0,2010-01-15 00:00:00
337,2010,1,15,1,4,30.0,-17.0,48.0,1035.0,-8.0,1,5.81,0.0,2010-01-15 01:00:00
338,2010,1,15,2,4,18.0,-18.0,51.0,1035.0,-10.0,1,11.62,0.0,2010-01-15 02:00:00
339,2010,1,15,3,4,21.0,-19.0,47.0,1036.0,-10.0,1,14.75,0.0,2010-01-15 03:00:00
340,2010,1,15,4,4,13.0,-19.0,40.0,1036.0,-9.0,1,19.67,0.0,2010-01-15 04:00:00
341,2010,1,15,5,4,23.0,-19.0,40.0,1036.0,-9.0,2,7.15,0.0,2010-01-15 05:00:00
342,2010,1,15,6,4,26.0,-20.0,40.0,1037.0,-9.0,2,12.96,0.0,2010-01-15 06:00:00
343,2010,1,15,7,4,27.0,-19.0,44.0,1037.0,-9.0,2,18.77,0.0,2010-01-15 07:00:00
344,2010,1,15,8,4,30.0,-19.0,40.0,1038.0,-8.0,2,22.79,0.0,2010-01-15 08:00:00
345,2010,1,15,9,4,28.0,-19.0,40.0,1039.0,-8.0,2,28.6,0.0,2010-01-15 09:00:00
346,2010,1,15,10,4,26.0,-19.0,37.0,1039.0,-7.0,2,35.75,0.0,2010-01-15 10:00:00
347,2010,1,15,11,4,26.0,-18.0,38.0,1039.0,-6.0,2,41.56,0.0,2010-01-15 11:00:00
348,2010,1,15,12,4,31.0,-18.0,35.0,1039.0,-5.0,2,45.58,0.0,2010-01-15 12:00:00
349,2010,1,15,13,4,35.0,-17.0,35.0,1038.0,-4.0,1,1.79,0.0,2010-01-15 13:00:00
350,2010,1,15,14,4,36.0,-16.0,35.0,1037.0,-3.0,0,0.89,0.0,2010-01-15 14:00:00
351,2010,1,15,15,4,37.0,-17.0,33.0,1037.0,-3.0,0,1.78,0.0,2010-01-15 15:00:00
352,2010,1,15,16,4,64.0,-17.0,30.0,1037.0,-2.0,0,2.23,0.0,2010-01-15 16:00:00
353,2010,1,15,17,4,83.0,-15.0,45.0,1036.0,-5.0,3,0.89,0.0,2010-01-15 17:00:00
354,2010,1,15,18,4,91.0,-15.0,48.0,1036.0,-6.0,0,0.89,0.0,2010-01-15 18:00:00
355,2010,1,15,19,4,90.0,-15.0,48.0,1037.0,-6.0,0,1.78,0.0,2010-01-15 19:00:00
356,2010,1,15,20,4,102.0,-14.0,53.0,1037.0,-6.0,3,1.79,0.0,2010-01-15 20:00:00
357,2010,1,15,21,4,94.0,-14.0,61.0,1036.0,-8.0,3,3.58,0.0,2010-01-15 21:00:00
358,2010,1,15,22,4,87.0,-14.0,72.0,1037.0,-10.0,0,0.89,0.0,2010-01-15 22:00:00
359,2010,1,15,23,4,141.0,-15.0,78.0,1036.0,-11.0,0,1.78,0.0,2010-01-15 23:00:00
360,2010,1,16,0,4,211.0,-15.0,72.0,1036.0,-11.0,0,2.67,0.0,2010-01-16 00:00:00
361,2010,1,16,1,4,242.0,-16.0,78.0,1036.0,-13.0,2,0.89,0.0,2010-01-16 01:00:00
362,2010,1,16,2,4,271.0,-16.0,72.0,1036.0,-12.0,0,0.89,0.0,2010-01-16 02:00:00
363,2010,1,16,3,4,249.0,-16.0,78.0,1035.0,-13.0,2,0.89,0.0,2010-01-16 03:00:00
364,2010,1,16,4,4,200.0,-15.0,78.0,1035.0,-12.0,2,1.78,0.0,2010-01-16 04:00:00
365,2010,1,16,5,4,147.0,-14.0,72.0,1034.0,-10.0,1,1.79,0.0,2010-01-16 05:00:00
366,2010,1,16,6,4,114.0,-15.0,66.0,1034.0,-10.0,1,2.68,0.0,2010-01-16 06:00:00
367,2010,1,16,7,4,102.0,-15.0,72.0,1034.0,-11.0,1,4.47,0.0,2010-01-16 07:00:00
368,2010,1,16,8,4,108.0,-15.0,72.0,1034.0,-11.0,1,6.26,0.0,2010-01-16 08:00:00
369,2010,1,16,9,4,135.0,-14.0,67.0,1034.0,-9.0,1,8.05,0.0,2010-01-16 09:00:00
370,2010,1,16,10,4,120.0,-14.0,67.0,1034.0,-9.0,1,9.84,0.0,2010-01-16 10:00:00
371,2010,1,16,11,4,148.0,-13.0,57.0,1034.0,-6.0,0,0.89,0.0,2010-01-16 11:00:00
372,2010,1,16,12,4,127.0,-13.0,53.0,1033.0,-5.0,1,1.79,0.0,2010-01-16 12:00:00
373,2010,1,16,13,4,128.0,-12.0,53.0,1031.0,-4.0,0,0.89,0.0,2010-01-16 13:00:00
374,2010,1,16,14,4,140.0,-12.0,49.0,1031.0,-3.0,0,1.78,0.0,2010-01-16 14:00:00
375,2010,1,16,15,4,148.0,-12.0,49.0,1030.0,-3.0,0,2.67,0.0,2010-01-16 15:00:00
376,2010,1,16,16,4,150.0,-11.0,53.0,1030.0,-3.0,0,3.56,0.0,2010-01-16 16:00:00
377,2010,1,16,17,4,154.0,-11.0,58.0,1031.0,-4.0,2,0.89,0.0,2010-01-16 17:00:00
378,2010,1,16,18,4,197.0,-12.0,67.0,1031.0,-7.0,0,0.89,0.0,2010-01-16 18:00:00
379,2010,1,16,19,4,235.0,-12.0,67.0,1032.0,-7.0,0,1.78,0.0,2010-01-16 19:00:00
380,2010,1,16,20,4,261.0,-12.0,72.0,1032.0,-8.0,0,2.23,0.0,2010-01-16 20:00:00
381,2010,1,16,21,4,269.0,-12.0,78.0,1032.0,-9.0,0,3.12,0.0,2010-01-16 21:00:00
382,2010,1,16,22,4,266.0,-13.0,85.0,1032.0,-11.0,1,0.89,0.0,2010-01-16 22:00:00
383,2010,1,16,23,4,263.0,-14.0,78.0,1032.0,-11.0,1,2.68,0.0,2010-01-16 23:00:00
384,2010,1,17,0,4,241.0,-15.0,78.0,1032.0,-12.0,1,5.81,0.0,2010-01-17 00:00:00
385,2010,1,17,1,4,205.0,-14.0,78.0,1032.0,-11.0,0,0.45,0.0,2010-01-17 01:00:00
386,2010,1,17,2,4,160.0,-14.0,78.0,1031.0,-11.0,0,1.34,0.0,2010-01-17 02:00:00
387,2010,1,17,3,4,150.0,-14.0,85.0,1031.0,-12.0,1,1.79,0.0,2010-01-17 03:00:00
388,2010,1,17,4,4,148.0,-14.0,78.0,1031.0,-12.0,1,3.58,0.0,2010-01-17 04:00:00
389,2010,1,17,5,4,208.0,-14.0,72.0,1030.0,-10.0,1,6.71,0.0,2010-01-17 05:00:00
390,2010,1,17,6,4,209.0,-14.0,78.0,1030.0,-11.0,1,9.84,0.0,2010-01-17 06:00:00
391,2010,1,17,7,4,183.0,-15.0,66.0,1030.0,-10.0,1,11.63,0.0,2010-01-17 07:00:00
392,2010,1,17,8,4,161.0,-13.0,78.0,1030.0,-10.0,1,14.76,0.0,2010-01-17 08:00:00
393,2010,1,17,9,4,182.0,-13.0,67.0,1030.0,-8.0,1,17.89,0.0,2010-01-17 09:00:00
394,2010,1,17,10,4,230.0,-12.0,62.0,1030.0,-6.0,0,0.45,0.0,2010-01-17 10:00:00
395,2010,1,17,11,4,170.0,-11.0,62.0,1030.0,-5.0,0,1.34,0.0,2010-01-17 11:00:00
396,2010,1,17,12,4,172.0,-11.0,58.0,1029.0,-4.0,0,2.23,0.0,2010-01-17 12:00:00
397,2010,1,17,13,4,154.0,-11.0,53.0,1028.0,-3.0,0,3.12,0.0,2010-01-17 13:00:00
398,2010,1,17,14,4,166.0,-10.0,50.0,1027.0,-1.0,0,4.01,0.0,2010-01-17 14:00:00
399,2010,1,17,15,4,177.0,-11.0,46.0,1027.0,-1.0,0,4.46,0.0,2010-01-17 15:00:00
400,2010,1,17,16,4,191.0,-10.0,50.0,1026.0,-1.0,3,0.89,0.0,2010-01-17 16:00:00
401,2010,1,17,17,4,212.0,-10.0,58.0,1026.0,-3.0,3,1.78,0.0,2010-01-17 17:00:00
402,2010,1,17,18,4,250.0,-10.0,67.0,1027.0,-5.0,3,2.67,0.0,2010-01-17 18:00:00
403,2010,1,17,19,4,268.0,-10.0,73.0,1027.0,-6.0,2,0.89,0.0,2010-01-17 19:00:00
404,2010,1,17,20,4,317.0,-11.0,73.0,1027.0,-7.0,0,0.45,0.0,2010-01-17 20:00:00
405,2010,1,17,21,4,291.0,-10.0,79.0,1027.0,-7.0,0,0.9,0.0,2010-01-17 21:00:00
406,2010,1,17,22,4,313.0,-11.0,85.0,1027.0,-9.0,0,1.35,0.0,2010-01-17 22:00:00
407,2010,1,17,23,4,282.0,-12.0,78.0,1027.0,-9.0,2,0.89,0.0,2010-01-17 23:00:00
408,2010,1,18,0,4,282.0,-12.0,85.0,1028.0,-10.0,0,0.89,0.0,2010-01-18 00:00:00
409,2010,1,18,1,4,303.0,-13.0,85.0,1028.0,-11.0,1,3.13,0.0,2010-01-18 01:00:00
410,2010,1,18,2,4,349.0,-11.0,85.0,1028.0,-9.0,1,4.92,0.0,2010-01-18 02:00:00
411,2010,1,18,3,4,407.0,-13.0,78.0,1028.0,-10.0,1,6.71,0.0,2010-01-18 03:00:00
412,2010,1,18,4,4,361.0,-13.0,85.0,1028.0,-11.0,1,7.6,0.0,2010-01-18 04:00:00
413,2010,1,18,5,4,234.0,-13.0,85.0,1027.0,-11.0,2,1.79,0.0,2010-01-18 05:00:00
414,2010,1,18,6,4,149.0,-14.0,78.0,1028.0,-11.0,1,0.89,0.0,2010-01-18 06:00:00
415,2010,1,18,7,4,147.0,-14.0,78.0,1028.0,-11.0,1,4.02,0.0,2010-01-18 07:00:00
416,2010,1,18,8,4,184.0,-14.0,78.0,1028.0,-11.0,1,5.81,0.0,2010-01-18 08:00:00
417,2010,1,18,9,4,161.0,-11.0,67.0,1028.0,-6.0,1,9.83,0.0,2010-01-18 09:00:00
418,2010,1,18,10,4,137.0,-10.0,67.0,1028.0,-5.0,1,11.62,0.0,2010-01-18 10:00:00
419,2010,1,18,11,4,146.0,-9.0,63.0,1028.0,-3.0,1,13.41,0.0,2010-01-18 11:00:00
420,2010,1,18,12,4,144.0,-8.0,58.0,1027.0,-1.0,1,15.2,0.0,2010-01-18 12:00:00
421,2010,1,18,13,4,154.0,-9.0,50.0,1026.0,0.0,1,16.99,0.0,2010-01-18 13:00:00
422,2010,1,18,14,4,173.0,-9.0,47.0,1025.0,1.0,2,1.79,0.0,2010-01-18 14:00:00
423,2010,1,18,15,4,188.0,-9.0,47.0,1025.0,1.0,0,0.89,0.0,2010-01-18 15:00:00
424,2010,1,18,16,4,203.0,-8.0,50.0,1025.0,1.0,3,0.89,0.0,2010-01-18 16:00:00
425,2010,1,18,17,4,233.0,-7.0,63.0,1025.0,-1.0,3,2.68,0.0,2010-01-18 17:00:00
426,2010,1,18,18,4,408.0,-7.0,68.0,1025.0,-2.0,0,0.89,0.0,2010-01-18 18:00:00
427,2010,1,18,19,4,435.0,-7.0,73.0,1025.0,-3.0,3,0.89,0.0,2010-01-18 19:00:00
428,2010,1,18,20,4,403.0,-5.0,79.0,1026.0,-2.0,0,0.89,0.0,2010-01-18 20:00:00
429,2010,1,18,21,4,360.0,-5.0,74.0,1026.0,-1.0,1,1.79,0.0,2010-01-18 21:00:00
430,2010,1,18,22,4,402.0,-5.0,74.0,1026.0,-1.0,1,3.58,0.0,2010-01-18 22:00:00
431,2010,1,18,23,4,358.0,-6.0,68.0,1026.0,-1.0,0,0.89,0.0,2010-01-18 23:00:00
432,2010,1,19,0,4,383.0,-4.0,80.0,1025.0,-1.0,1,1.79,0.0,2010-01-19 00:00:00
433,2010,1,19,1,4,332.0,-5.0,74.0,1024.0,-1.0,1,4.92,0.0,2010-01-19 01:00:00
434,2010,1,19,2,4,274.0,-5.0,74.0,1024.0,-1.0,1,6.71,0.0,2010-01-19 02:00:00
435,2010,1,19,3,4,256.0,-5.0,74.0,1023.0,-1.0,1,8.5,0.0,2010-01-19 03:00:00
436,2010,1,19,4,4,302.0,-4.0,80.0,1022.0,-1.0,1,10.29,0.0,2010-01-19 04:00:00
437,2010,1,19,5,4,330.0,-4.0,80.0,1021.0,-1.0,1,11.18,0.0,2010-01-19 05:00:00
438,2010,1,19,6,4,367.0,-4.0,80.0,1021.0,-1.0,1,12.07,0.0,2010-01-19 06:00:00
439,2010,1,19,7,4,297.0,-4.0,80.0,1021.0,-1.0,1,13.86,0.0,2010-01-19 07:00:00
440,2010,1,19,8,4,331.0,-4.0,74.0,1021.0,0.0,0,0.89,0.0,2010-01-19 08:00:00
441,2010,1,19,9,4,323.0,-4.0,74.0,1021.0,0.0,1,1.79,0.0,2010-01-19 09:00:00
442,2010,1,19,10,4,339.0,-4.0,74.0,1021.0,0.0,0,0.89,0.0,2010-01-19 10:00:00
443,2010,1,19,11,4,301.0,-5.0,64.0,1021.0,1.0,1,1.79,0.0,2010-01-19 11:00:00
444,2010,1,19,12,4,310.0,-5.0,64.0,1020.0,1.0,0,0.89,0.0,2010-01-19 12:00:00
445,2010,1,19,13,4,305.0,-4.0,69.0,1019.0,1.0,0,1.34,0.0,2010-01-19 13:00:00
446,2010,1,19,14,4,313.0,-4.0,69.0,1018.0,1.0,2,0.89,0.0,2010-01-19 14:00:00
447,2010,1,19,15,4,336.0,-3.0,69.0,1018.0,2.0,0,0.45,0.0,2010-01-19 15:00:00
448,2010,1,19,16,4,357.0,-3.0,69.0,1018.0,2.0,0,1.34,0.0,2010-01-19 16:00:00
449,2010,1,19,17,4,485.0,-2.0,74.0,1018.0,2.0,2,0.89,0.0,2010-01-19 17:00:00
450,2010,1,19,18,4,426.0,-3.0,74.0,1018.0,1.0,0,0.89,0.0,2010-01-19 18:00:00
451,2010,1,19,19,4,403.0,-3.0,69.0,1020.0,2.0,1,1.79,0.0,2010-01-19 19:00:00
452,2010,1,19,20,4,374.0,-3.0,74.0,1020.0,1.0,1,4.92,0.0,2010-01-19 20:00:00
453,2010,1,19,21,4,333.0,-3.0,80.0,1021.0,0.0,1,6.71,0.0,2010-01-19 21:00:00
454,2010,1,19,22,4,343.0,-3.0,80.0,1021.0,0.0,1,8.5,0.0,2010-01-19 22:00:00
455,2010,1,19,23,4,364.0,-3.0,74.0,1020.0,1.0,1,11.63,0.0,2010-01-19 23:00:00
456,2010,1,20,0,4,389.0,-2.0,86.0,1021.0,0.0,1,14.76,0.0,2010-01-20 00:00:00
457,2010,1,20,1,4,368.0,-2.0,92.0,1022.0,-1.0,1,16.55,0.0,2010-01-20 01:00:00
458,2010,1,20,2,4,267.0,-4.0,86.0,1022.0,-2.0,1,19.68,0.0,2010-01-20 02:00:00
459,2010,1,20,3,4,71.0,-2.0,92.0,1023.0,-1.0,1,25.49,0.0,2010-01-20 03:00:00
460,2010,1,20,4,4,81.0,-3.0,74.0,1023.0,1.0,1,28.62,0.0,2010-01-20 04:00:00
461,2010,1,20,5,4,51.0,-3.0,80.0,1024.0,0.0,1,31.75,0.0,2010-01-20 05:00:00
462,2010,1,20,6,4,49.0,-5.0,59.0,1026.0,2.0,1,36.67,0.0,2010-01-20 06:00:00
463,2010,1,20,7,4,44.0,-9.0,47.0,1027.0,1.0,1,41.59,0.0,2010-01-20 07:00:00
464,2010,1,20,8,4,45.0,-10.0,46.0,1028.0,0.0,1,48.74,0.0,2010-01-20 08:00:00
465,2010,1,20,9,4,35.0,-10.0,46.0,1030.0,0.0,1,55.89,0.0,2010-01-20 09:00:00
466,2010,1,20,10,4,29.0,-11.0,40.0,1032.0,1.0,1,63.04,0.0,2010-01-20 10:00:00
467,2010,1,20,11,4,27.0,-13.0,36.0,1033.0,0.0,1,71.09,0.0,2010-01-20 11:00:00
468,2010,1,20,12,4,29.0,-13.0,36.0,1033.0,0.0,1,78.24,0.0,2010-01-20 12:00:00
469,2010,1,20,13,4,16.0,-13.0,39.0,1033.0,-1.0,2,8.05,0.0,2010-01-20 13:00:00
470,2010,1,20,14,4,23.0,-13.0,39.0,1032.0,-1.0,1,7.15,0.0,2010-01-20 14:00:00
